periodo_previsao,periodo_alvo,lag_meses,sinal,fase_enso,regiao,produto,id_produto,previsao,real,variacao_real,acerto
201710,201712,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,ALTA,1.422,False
201710,201801,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,ALTA,11.908,False
201710,201712,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,QUEDA,-0.577,False
201710,201801,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,ALTA,2.893,False
201710,201712,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,QUEDA,-0.314,False
201710,201801,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,ALTA,2.926,False
201710,201801,3,ONI=-0.6,la_nina_fraca,Nordeste,"IPCA - Cereais, leguminosas e oleag",cereais,ESTAVEL,ALTA,6.609,False
201710,201712,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,QUEDA,-0.348,False
201710,201801,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,ALTA,0.424,False
201710,201712,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,ALTA,0.97,False
201710,201801,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,ALTA,5.487,False
201710,201712,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ALTA,0.44,False
201710,201801,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ESTAVEL,0.29,True
201710,201711,1,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,QUEDA,-1.689,False
201710,201712,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,ALTA,0.528,False
201710,201801,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,ALTA,5.091,False
201710,201712,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,ALTA,0.905,False
201710,201801,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,ALTA,8.847,False
201710,201711,1,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,QUEDA,-2.125,False
201710,201712,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,ESTAVEL,-0.197,True
201710,201801,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,ALTA,9.672,False
201711,201801,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,ALTA,11.908,False
201711,201802,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,QUEDA,-3.962,False
201711,201801,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,ALTA,2.893,False
201711,201802,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,ALTA,3.371,False
201711,201801,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,ALTA,2.926,False
201711,201802,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,QUEDA,-2.394,False
201711,201802,3,ONI=-0.8,la_nina_fraca,Nordeste,"IPCA - Cereais, leguminosas e oleag",cereais,ESTAVEL,QUEDA,-1.704,False
201711,201801,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,ALTA,0.424,False
201711,201802,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,ALTA,0.491,False
201711,201801,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,ALTA,5.487,False
201711,201802,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,ALTA,2.028,False
201711,201801,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ESTAVEL,0.29,True
201711,201802,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ALTA,0.32,False
201711,201712,1,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,ALTA,0.528,False
201711,201801,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,ALTA,5.091,False
201711,201802,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,ALTA,0.495,False
201711,201801,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,ALTA,8.847,False
201711,201802,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,QUEDA,-3.196,False
201711,201712,1,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,ESTAVEL,-0.197,True
201711,201801,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,ALTA,9.672,False
201711,201802,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,QUEDA,-1.878,False
201712,201802,2,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,QUEDA,-3.962,False
201712,201803,3,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,QUEDA,-1.22,False
201712,201802,2,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,ALTA,3.371,False
201712,201803,3,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,QUEDA,-3.242,False
201712,201802,2,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,QUEDA,-2.394,False
201712,201803,3,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,QUEDA,-0.533,False
201712,201803,3,ONI=-0.9,la_nina_fraca,Nordeste,"IPCA - Cereais, leguminosas e oleag",cereais,ESTAVEL,ALTA,2.224,False
201712,201802,2,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,ALTA,0.491,False
201712,201803,3,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,QUEDA,-0.984,False
201712,201802,2,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,ALTA,2.028,False
201712,201803,3,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,QUEDA,-1.636,False
201712,201802,2,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ALTA,0.32,False
201712,201803,3,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ESTAVEL,0.09,True
201712,201801,1,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,ALTA,5.091,False
201712,201802,2,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,ALTA,0.495,False
201712,201803,3,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,QUEDA,-0.987,False
201712,201802,2,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,QUEDA,-3.196,False
201712,201803,3,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,QUEDA,-1.633,False
201712,201801,1,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,ALTA,9.672,False
201712,201802,2,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,QUEDA,-1.878,False
201712,201803,3,ONI=-0.9,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,QUEDA,-0.998,False
201801,201803,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,QUEDA,-1.22,False
201801,201804,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,QUEDA,-4.019,False
201801,201803,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,QUEDA,-3.242,False
201801,201804,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,ESTAVEL,-0.237,True
201801,201803,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,QUEDA,-0.533,False
201801,201804,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,ALTA,0.771,False
201801,201804,3,ONI=-0.8,la_nina_fraca,Nordeste,"IPCA - Cereais, leguminosas e oleag",cereais,ESTAVEL,QUEDA,-1.887,False
201801,201803,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,QUEDA,-0.984,False
201801,201804,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,ALTA,1.493,False
201801,201803,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,QUEDA,-1.636,False
201801,201804,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,QUEDA,-2.576,False
201801,201803,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ESTAVEL,0.09,True
201801,201804,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ESTAVEL,0.22,True
201801,201802,1,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,ALTA,0.495,False
201801,201803,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,QUEDA,-0.987,False
201801,201804,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,QUEDA,-0.41,False
201801,201803,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,QUEDA,-1.633,False
201801,201804,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,QUEDA,-1.629,False
201801,201802,1,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,QUEDA,-1.878,False
201801,201803,2,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,QUEDA,-0.998,False
201801,201804,3,ONI=-0.8,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,QUEDA,-0.566,False
201802,201804,2,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,QUEDA,-4.019,False
201802,201805,3,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,ALTA,3.172,False
201802,201804,2,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,ESTAVEL,-0.237,True
201802,201805,3,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,ALTA,0.374,False
201802,201804,2,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,ALTA,0.771,False
201802,201805,3,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,ALTA,2.015,False
201802,201805,3,ONI=-0.7,la_nina_fraca,Nordeste,"IPCA - Cereais, leguminosas e oleag",cereais,ESTAVEL,ALTA,0.787,False
201802,201804,2,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,ALTA,1.493,False
201802,201805,3,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,ESTAVEL,0.23,True
201802,201804,2,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,QUEDA,-2.576,False
201802,201805,3,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,ALTA,3.116,False
201802,201804,2,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ESTAVEL,0.22,True
201802,201805,3,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ALTA,0.4,False
201802,201803,1,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,QUEDA,-0.987,False
201802,201804,2,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,QUEDA,-0.41,False
201802,201805,3,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,QUEDA,-0.39,False
201802,201804,2,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,QUEDA,-1.629,False
201802,201805,3,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,ALTA,1.04,False
201802,201803,1,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,QUEDA,-0.998,False
201802,201804,2,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,QUEDA,-0.566,False
201802,201805,3,ONI=-0.7,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,ALTA,0.582,False
201803,201805,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,ALTA,3.172,False
201803,201806,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Acucares e derivados,acucares,ESTAVEL,ALTA,0.976,False
201803,201805,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,ALTA,0.374,False
201803,201806,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Aves e ovos,aves_ovos,ESTAVEL,ALTA,3.833,False
201803,201805,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,ALTA,2.015,False
201803,201806,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Carnes e peixes,carnes,ESTAVEL,ESTAVEL,0.074,True
201803,201806,3,ONI=-0.6,la_nina_fraca,Nordeste,"IPCA - Cereais, leguminosas e oleag",cereais,ESTAVEL,ALTA,3.845,False
201803,201805,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,ESTAVEL,0.23,True
201803,201806,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Frutas,frutas,ESTAVEL,ESTAVEL,-0.229,True
201803,201805,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,ALTA,3.116,False
201803,201806,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Horticultura,horticultura,ESTAVEL,ALTA,0.399,False
201803,201805,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ALTA,0.4,False
201803,201806,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Geral,ipca_geral,ESTAVEL,ALTA,1.26,False
201803,201804,1,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,QUEDA,-0.41,False
201803,201805,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,QUEDA,-0.39,False
201803,201806,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Leite e derivados,leite,ESTAVEL,QUEDA,-0.317,False
201803,201805,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,ALTA,1.04,False
201803,201806,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Oleos e gorduras,oleos,ESTAVEL,ALTA,2.91,False
201803,201804,1,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,QUEDA,-0.566,False
201803,201805,2,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,ALTA,0.582,False
201803,201806,3,ONI=-0.6,la_nina_fraca,Nordeste,IPCA - Panificados,panificados,ESTAVEL,ALTA,2.068,False
201809,201811,2,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Acucares e derivados,acucares,ALTA,ALTA,1.583,True
201809,201812,3,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Acucares e derivados,acucares,ALTA,ALTA,1.715,True
201809,201811,2,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Aves e ovos,aves_ovos,ALTA,ALTA,2.914,True
201809,201812,3,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Aves e ovos,aves_ovos,ALTA,ALTA,2.705,True
201809,201811,2,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Carnes e peixes,carnes,ALTA,ALTA,2.12,True
201809,201812,3,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Carnes e peixes,carnes,ALTA,ALTA,2.57,True
201809,201812,3,ONI=+0.5,el_nino_fraco,Nordeste,"IPCA - Cereais, leguminosas e oleag",cereais,ALTA,ALTA,0.634,True
201809,201811,2,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Frutas,frutas,ALTA,ALTA,2.89,True
201809,201812,3,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Frutas,frutas,ALTA,ALTA,5.651,True
201809,201811,2,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Horticultura,horticultura,ALTA,ALTA,4.642,True
201809,201812,3,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Horticultura,horticultura,ALTA,QUEDA,-3.479,False
201809,201811,2,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Geral,ipca_geral,ALTA,ESTAVEL,-0.21,False
201809,201812,3,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Geral,ipca_geral,ALTA,ESTAVEL,0.15,False
201809,201810,1,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,ALTA,3.885,True
201809,201811,2,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,ALTA,7.814,True
201809,201812,3,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,ALTA,1.694,True
201809,201811,2,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Oleos e gorduras,oleos,ALTA,ALTA,0.7,True
201809,201812,3,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Oleos e gorduras,oleos,ALTA,ALTA,2.766,True
201809,201810,1,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Panificados,panificados,ALTA,ALTA,4.724,True
201809,201811,2,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Panificados,panificados,ALTA,ALTA,5.446,True
201809,201812,3,ONI=+0.5,el_nino_fraco,Nordeste,IPCA - Panificados,panificados,ALTA,ALTA,1.163,True
201810,201812,2,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Acucares e derivados,acucares,ALTA,ALTA,1.715,True
201810,201901,3,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Acucares e derivados,acucares,ALTA,ALTA,4.551,True
201810,201812,2,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Aves e ovos,aves_ovos,ALTA,ALTA,2.705,True
201810,201901,3,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Aves e ovos,aves_ovos,ALTA,ALTA,0.646,True
201810,201812,2,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Carnes e peixes,carnes,ALTA,ALTA,2.57,True
201810,201901,3,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Carnes e peixes,carnes,ALTA,QUEDA,-0.611,False
201810,201901,3,ONI=+0.8,el_nino_fraco,Nordeste,"IPCA - Cereais, leguminosas e oleag",cereais,ALTA,QUEDA,-4.157,False
201810,201812,2,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Frutas,frutas,ALTA,ALTA,5.651,True
201810,201901,3,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Frutas,frutas,ALTA,ALTA,2.41,True
201810,201812,2,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Horticultura,horticultura,ALTA,QUEDA,-3.479,False
201810,201901,3,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Horticultura,horticultura,ALTA,ALTA,1.674,True
201810,201812,2,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Geral,ipca_geral,ALTA,ESTAVEL,0.15,False
201810,201901,3,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Geral,ipca_geral,ALTA,ALTA,0.32,True
201810,201811,1,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,ALTA,7.814,True
201810,201812,2,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,ALTA,1.694,True
201810,201901,3,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,QUEDA,-0.81,False
201810,201812,2,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Oleos e gorduras,oleos,ALTA,ALTA,2.766,True
201810,201901,3,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Oleos e gorduras,oleos,ALTA,ALTA,3.055,True
201810,201811,1,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Panificados,panificados,ALTA,ALTA,5.446,True
201810,201812,2,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Panificados,panificados,ALTA,ALTA,1.163,True
201810,201901,3,ONI=+0.8,el_nino_fraco,Nordeste,IPCA - Panificados,panificados,ALTA,QUEDA,-2.003,False
201811,201901,2,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Acucares e derivados,acucares,ALTA,ALTA,4.551,True
201811,201902,3,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Acucares e derivados,acucares,ALTA,ALTA,4.804,True
201811,201901,2,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Aves e ovos,aves_ovos,ALTA,ALTA,0.646,True
201811,201902,3,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Aves e ovos,aves_ovos,ALTA,ESTAVEL,-0.265,False
201811,201901,2,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Carnes e peixes,carnes,ALTA,QUEDA,-0.611,False
201811,201902,3,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Carnes e peixes,carnes,ALTA,ALTA,6.465,True
201811,201902,3,ONI=+1.0,el_nino_fraco,Nordeste,"IPCA - Cereais, leguminosas e oleag",cereais,ALTA,ALTA,3.087,True
201811,201901,2,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Frutas,frutas,ALTA,ALTA,2.41,True
201811,201902,3,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Frutas,frutas,ALTA,ALTA,4.563,True
201811,201901,2,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Horticultura,horticultura,ALTA,ALTA,1.674,True
201811,201902,3,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Horticultura,horticultura,ALTA,ALTA,3.186,True
201811,201901,2,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Geral,ipca_geral,ALTA,ALTA,0.32,True
201811,201902,3,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Geral,ipca_geral,ALTA,ALTA,0.43,True
201811,201812,1,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,ALTA,1.694,True
201811,201901,2,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,QUEDA,-0.81,False
201811,201902,3,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,ALTA,4.835,True
201811,201901,2,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Oleos e gorduras,oleos,ALTA,ALTA,3.055,True
201811,201902,3,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Oleos e gorduras,oleos,ALTA,ALTA,6.75,True
201811,201812,1,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Panificados,panificados,ALTA,ALTA,1.163,True
201811,201901,2,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Panificados,panificados,ALTA,QUEDA,-2.003,False
201811,201902,3,ONI=+1.0,el_nino_fraco,Nordeste,IPCA - Panificados,panificados,ALTA,ESTAVEL,0.103,False
201812,201902,2,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Acucares e derivados,acucares,ALTA,ALTA,4.804,True
201812,201903,3,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Acucares e derivados,acucares,ALTA,ALTA,5.848,True
201812,201902,2,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Aves e ovos,aves_ovos,ALTA,ESTAVEL,-0.265,False
201812,201903,3,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Aves e ovos,aves_ovos,ALTA,ALTA,6.491,True
201812,201902,2,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Carnes e peixes,carnes,ALTA,ALTA,6.465,True
201812,201903,3,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Carnes e peixes,carnes,ALTA,ALTA,1.583,True
201812,201903,3,ONI=+0.9,el_nino_fraco,Nordeste,"IPCA - Cereais, leguminosas e oleag",cereais,ALTA,ALTA,7.205,True
201812,201902,2,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Frutas,frutas,ALTA,ALTA,4.563,True
201812,201903,3,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Frutas,frutas,ALTA,ALTA,4.09,True
201812,201902,2,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Horticultura,horticultura,ALTA,ALTA,3.186,True
201812,201903,3,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Horticultura,horticultura,ALTA,ALTA,6.779,True
201812,201902,2,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Geral,ipca_geral,ALTA,ALTA,0.43,True
201812,201903,3,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Geral,ipca_geral,ALTA,ALTA,0.75,True
201812,201901,1,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,QUEDA,-0.81,False
201812,201902,2,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,ALTA,4.835,True
201812,201903,3,ONI=+0.9,el_nino_fraco,Nordeste,IPCA - Leite e derivados,leite,ALTA,ALTA,4.296,True
